customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
2bdf166505bb1203f42b862151e7523c,2726f9b34dd552604f0a54da34bfab03,71060,brasilia,DF
e05b882ec09f1e536450fdccda7dd023,9c769882c52e4121c0b0f077906a5db5,70390,brasilia,DF
1bd7c96e803c5114e0c1b2da62198fd5,3d7201a23fdbd167157b7abd027f92a7,21220,rio de janeiro,RJ
6db0640d603b5700f1d0a2b5938f46b8,6a1bc53ef4693bbe8605a81c7646f811,96300,jaguarao,RS
8ca53db6e60cffad03828535d1fcc1a2,b3d23d61fb01dde311c5ddc5dfde8e47,31710,belo horizonte,MG
77151da438a727054ce6430fd175793a,781c7fbc90131602c73f721c69de73f2,69918,rio branco,AC
b4991c29412cab05b66fd60adb81dcbf,4da44a87db9dbe7886446eadba5eec85,13334,indaiatuba,SP
29ace186c67ab06034ae84880cee3fb2,802fc620c605578d990d6adee0138983,32143,contagem,MG
b6b8e122cb92d8153a97eecba602db4d,1f65b985510dd34cd39d7c91b7663c9d,6716,cotia,SP
7aef7971cc6a797730406e9415041abd,2f32f5ddea6f1e9440116370bb93b772,30575,belo horizonte,MG
deb19dc4202f498d4189969a9cc38a27,8f16d984f24a6a8d1328c5e4d0107856,62400,camocim,CE
c73e7ea009cb09bf954b0d097f2e6a56,7ebb3bb52aff91c642c9e4d81d4cbc95,22790,rio de janeiro,RJ
f6ec8e3d19c8c405c7839b0389c5bb7b,71d2dbb6d2f52d568ca9d69c815a4331,1330,sao paulo,SP
f84c099bf96cf334e76c07a3b319b1b4,1530603320b07903f579d9178055df29,37517,maria da fe,MG
5eede6b418bd9bdbf8ef33bef6821e24,206717d75fb400e235b9b0c9304af42f,6036,osasco,SP
17b8a885b9fe961edd408993cd61e606,a6fc5b59016f37f2d6c0aa0f648b4d41,24220,niteroi,RJ
221d79027182ae510f551736a38695af,22410ef756f7df460c6b53b54f4f507d,12211,sao jose dos campos,SP
1ee4ffefe39f642db2fc25a2095b598a,2b396aaaa02866a6942f7d6e1c3bf654,77015,palmas,TO
2f8e4051dc3472a8595537b2f75b88d1,c0b7acc5eca6fff3c2b366f5a62493e4,5815,sao paulo,SP
bb0a780318dd7a760b8ccb5c35fa16fb,20225a49ea833f6127532ed78c516c0f,88400,ituporanga,SC
ff88c3fe67d72e79283259628c0731e1,5cf2f57b9532cfa341be844f67982977,9912,diadema,SP
b5b6402b9db02fbab100c228f449c936,1cf650b3fffd6b475910a68c9f288c4f,13990,espirito santo do pinhal,SP
a0b769031a6f66c3f6cc9a799127c120,7c91d411b91063ecbf088d9835b0912c,47580,morpara,BA
bc2799ce7d11d287ada62e695e3203fc,926787c5cfb981acd2c82fa388813421,5468,sao paulo,SP
2d2037b93b52f5a7ac9e286e8bd69d15,f571289f61836e3356b8c679b0652f3a,37026,varginha,MG
282cb5fd8f77b5adc7a04bbf77f8ae52,9414464151c017ded4b6340991c447ee,65065,sao luis,MA
539d5557507d7f7b22243ed088f4c391,3ac1d332a2da06dd073b6875c86f52f3,9791,sao bernardo do campo,SP
25bd150ede65776445aa57a87edeb980,19e5b71b7be85c9d54c418dfb4088614,93990,morro reuter,RS
018b4fd25720e7fb0de00600f3aa0947,8c5a8945bec366bd1feed207d19e9730,14802,araraquara,SP
da76db45bad3e7725c88825007a1f3b0,1cef46483007e675198d0cb85e0370fd,25635,petropolis,RJ
679b2f8af0e0d2b38db0486e5ac4e5fc,1d69cad1a7af13a8f78fefc1b996a94c,42702,lauro de freitas,BA
2330310e89498b7b63bc9eadc09ab998,dcd3fe290dd33ad8e5b253ebddb1f5b3,4272,sao paulo,SP
94273e2b4bf5b5d2cbc3af09a36ddcca,2a9740b80f4bf690a9f5bdece3b5fbc3,14500,ituverava,SP
b348a4d636051109fff4785b47603cff,3f1c5888577d299fc92eb89ed8ffd381,78780,alto araguaia,MT
2db1314a679d8c3199d69bca0596b88a,129534c4ea2ddb83f282e85d19921044,22631,rio de janeiro,RJ
6662991993e535704cf68b4931ffd7be,7c5198d8a67f7da5930f067766cb468f,15910,monte alto,SP
acd2c9cdf9e713033bf01c4ca5917b4b,db6c555a3966c0da423ff7a0ae9cb6b8,89010,blumenau,SC
88de43651d3ee3675d2fb40245e0b157,6d9eef6189db7573bef53e5a5f37c018,37260,perdoes,MG
037f0855b92185d84c858adce4e714dd,5c2b5c09534917d37857557d37ed9205,36830,espera feliz,MG
04776bfb2aee6d25a15f65b172c0d92c,ab5c0372450f2b1adae913d65a267f9f,13224,varzea paulista,SP
014f2d069b53eec84aed9b8c1d5ef270,0d88b12063c0388a66ba0b8761c3ffa2,6329,carapicuiba,SP
b7f0f8cd3edee9be516b3045dd0bab2e,a02eacf0709fe99ed472320ba1ddd738,45655,ilheus,BA
bd23e7fa3205d01609afa746fa646770,37ede4fc7ea61130d7d5bc149723ac40,20560,rio de janeiro,RJ
099d4294d899dbebe71857546475ddcd,9425ec21c083ba315fb70db882c72de3,89665,capinzal,SC
3a5f9131215d3657087b12cffe31903a,8bc858ba94ec0bc49baf3ae32bf06721,5847,sao paulo,SP
4a7d8adf6241b22f54bab3bc2004ff58,4e3d73344415d18b2d8b5bed969aed1b,4857,sao paulo,SP
fecfd9ec343c6f14772632fd353af15c,f87108f2ff59f6cbc898ca230483c0ab,7807,franco da rocha,SP
548f3459f5efd20ef8bce6959a001175,5d74ffb0743c1017e3940ab2fbdd83ee,97400,sao pedro do sul,RS
b757d2bd2f607d861b8759e69e100c92,6fee629ee4d4173c57b299647856f266,64078,teresina,PI
7ba45738393d29e95932601bd28031bc,61cd1aa2c24f2dde3e451da8d049fd81,6184,osasco,SP
c1fc54fe404b87306c70b6ebc8dff004,338bb2875a901a3d0fb3c5261ecfa968,93260,esteio,RS
4b2c763f9ab82adb060b50e0db39846e,bcc9b7f2405bb685ba307f82623af694,2242,sao paulo,SP
c3dcabf8ac5a6e6eb0e29104c4c31b9a,9ba12e905e7b14f77bb5d2d2a945fd41,57036,maceio,AL
d5435bfb461189b2b1fe24dc28797056,d2925e8624ac68e8e49f5e35e2d36822,23916,angra dos reis,RJ
b892692857511e736d116fb6b9b83c0a,0fca0c9f0c98eb7203af464717b5117b,72215,brasilia,DF
40e26a46ed470562ca16ed2d686fae4a,f3d40ec1203ff5bb4a739357b0995ddf,13068,campinas,SP
86212139fb99b709e78667fb42c939fd,f27d584311a18ce82b2ead2bd8a63366,56000,salgueiro,PE
9247365772940bb769c6a672afb55785,4af447cbcb836009ce836d9d775d306c,4708,sao paulo,SP
010d1bac7f6ca46ef1c6fd0c4034cffc,825dd8ade1078c7e3fae513616a574f3,11442,guaruja,SP
073bbecc1335011c969bb40c08926147,61b3fe8adc2e598633411fb531e0c6f6,39680,capelinha,MG
b559f48b8ec90f0765f927d0d0f8e9e6,35fc79d55fecaba18ca450947c90630e,3112,sao paulo,SP
f4b9086f01c510bfacd581b2f59d6d0c,e51df0c29d5cb32c4b1e0d8e63fa9232,94070,gravatai,RS
c0bcf0b5d5d451612582770a95e1cfec,253dc61c707fc9f83ac95ecc62a26bf2,5726,sao paulo,SP
ed9264b6228fa70e32fd889810682e2f,7990ff46b2590fc0499a99b2d8b261f5,13412,piracicaba,SP
bbc107d4027ea5f2da6b11ae65c335cb,3eed36d1681c8f1d32dab5674c48302c,20230,rio de janeiro,RJ
2dda54e25d0984e12705c84d4030e6e0,71692b73230707ce0f95d8a6091c22b4,27946,macae,RJ
3a9795ba3f6c5d04cbca83a5d29cfaf6,9aaeac4d7597ef5e2c9dca24968afec9,4462,sao paulo,SP
44e67e615be0629acdfa7e1f95170198,b69360e2daba44347ed7e5bbc548da55,88190,governador celso ramos,SC
f974ad9260c7d7e235f59817a2b45a47,356732f532ad1175f61e2b4c537db16b,4217,sao paulo,SP
5620b482dd82a92c989c7f4d456e68e5,f5d84b273ebeb0aec61dfccbfd18679a,88890,grao para,SC
2b96518cb643c44f4d15da3c37d178df,f55994f4c6442f9e75bf40994b6d40f7,13256,itatiba,SP
99c149c88498a61079db08992677a6c8,485a70868deec085aeda32283bbbd82e,30380,belo horizonte,MG
20b21763accd4a567f5d11bf8e89d322,eba8aa7786ed82f13d9ebd6783f2d14d,90050,porto alegre,RS
b866be3f3db9c467d60fa850efdfeecd,d2745509642a067494641691265914ed,80430,curitiba,PR
a6d7a64b9eae7e071d6f4250a7dc25a8,90269b80d2c871615ddf26f1b1c7d46d,38400,uberlandia,MG
f372dd9ffc7c3279633787779747a055,e4aa30e67b5615dc4de8cbc3888d9631,82930,curitiba,PR
766d8c95b0b9445ca63f3cfae64fa55f,004493e0b0a37317d25665d340c0677d,21235,rio de janeiro,RJ
03a9f8974cc93e00d318122ca6382bb2,067b6ceac6257706e337a8eca7565630,4561,sao paulo,SP
06b1837a8f2cabe23495d0c93519bc26,6aed443e875746822eacf2502f52a778,15880,tabapua,SP
5134baea6a4f11251fc92a2f358dfb4c,626495d0fb14f39da07290bb8d984ebf,13049,campinas,SP
9353974c6d727e3739a8370ff655a774,e9d6ce102dcb8ab8a3387021b5040f70,22250,rio de janeiro,RJ
07c5a6a9d224de547f569a5a1d01be7c,4fa361759fd0088c62fa702c5d34cc72,11443,guaruja,SP
15f0cf4389f8e32f18093e4f983a3f51,71334060b76654cc2d3fedf3bfe0873e,3278,sao paulo,SP
194da5ad90e641c98323ed064cdefa24,71cff7c9a8ebec1a311424373ed08b22,22780,rio de janeiro,RJ
ca98df741e6648abb616265ec95567b2,a6873b2a2a8b4b07532ff4d7a9855829,62820,itaicaba,CE
f2964656a77f6f0b5b0db9acce8a863a,a1f3ef4dca76be294190831edcd88433,8558,poa,SP
a8b20d79ce2761a5a6dcc7055ba79d87,221f02996290e9cb2ff459a925c09ab7,2965,sao paulo,SP
0722f25bcff38c4412bde18b1f87076c,fa1917ffca8ca670a079330d1e10a81b,78785,alto taquari,MT
eb5baf59fc0b7b2fff7415b0bd185e61,23634c1f8a883e571334693474eaf68e,80740,curitiba,PR
a6cb9d818b2720e5248f79923502b583,b184e014fff9ed098ea0f88efe458ae4,17060,bauru,SP
01ce9c8d021371142c40a9523f58bcef,4023f2039151d32536b10b3e5c0442db,81510,curitiba,PR
b34544e3ef5dfc535cb0ce5eb57f3ffd,99542e680097c27cc624634dc759ed73,18480,itaporanga,SP
6cec3bf613919f962b9f8492aa4d404e,2b0feb2d152b5341f51f1d6333dcdc36,25807,tres rios,RJ
3d67ed4465f06c12893998418e08fac8,c2a88d9551b1cdb6ed5f3177e8c71523,46400,caetite,BA
92fb3369b344010fed8679f47e99f9df,2dadad4fa1de0a1738fab580efa219f2,35700,sete lagoas,MG
bd1f61fc15cc21dca7ca5f6786ab475b,dbfa9cbca168801f5879b8feb5782ac2,18085,sorocaba,SP
23ef0f232de5ca31341107399234dbc7,54b54ddc7b72f714b125e6be04b3483f,35680,itauna,MG
4b53d9cbd6d6af97a3f67290793cb808,91a5df664a9bc6c533dfd0cccda1a5e2,2680,sao paulo,SP
5bdf54932035a8b70e210bb6b3097153,3f59b8357118413501b484d89f2b1538,76350,rubiataba,GO
47bf97506ad07fa9e32c567e32fe2c07,b1872bfc7094b43ed6ae7680f24ff687,13380,nova odessa,SP
573dc06cd01ce38087680e66d886a1c0,6e6623d8c8c95ef0dd34d534391632ee,9361,maua,SP
ef2050fb05feec229142f1250ece437e,d7e1b5303ead81429cfee4ea4f253e16,4401,sao paulo,SP
17e951b7fd3ff98d07316a814b41b1c7,335ea262e0c887d122edebf8fe0aded2,95095,caxias do sul,RS
f6491b702a81fb2c4b8e25d5ab0e56c4,ac1557bbab86fbf70838e4b2b2d00bd8,46430,guanambi,BA
01a4d2902d92369350f7ea71bd0da273,7cc17dba063e1c6361e5d87b78b619d0,78030,cuiaba,MT
5c51fe11e0c3a016201653955c6090ee,906a8a4ec9f3d4c3e64fa6d1c4fe6009,15084,sao jose do rio preto,SP
ac3be1c7d1ff665931f887f4a1534c41,2c6400dd311a8354224d264e98727311,25850,paraiba do sul,RJ
cbd80968cb96e3a59fcce491c3788b29,b612515c9f0bf4ec2d09055aff1dac48,56302,petrolina,PE
8fe93bf674e747a279720f0f88013776,e49c5a8e64db199592cb23a9f50e9e95,6182,osasco,SP
aadd27185177fc7ac9b364898ac09343,f176923a0a4ab546c7287791ccb82193,78075,cuiaba,MT
e84638449e86bc37c2f4cabcafa62155,4e4d5ef3efa01a7c611eec17836e34de,38300,ituiutaba,MG
5a9a8acf73eec0a98589fe69e4dd9c95,ecc6d0f3eb9435df737e1f0d9a1c6d3f,14090,ribeirao preto,SP
de10aea6bf74351ad7b1356c45fafb6a,6f86966522c9cc665158102946d1e4ff,18300,capao bonito,SP
0e4a0db41e5ea0f9d32ad03f0fa1759f,0fb407e468da891db3d636a5d05393e7,8161,sao paulo,SP
00efd0bb67f3af4d73269668a6cc8b49,b63a0410273c4fbd9c54a639ce8bfdf8,12227,sao jose dos campos,SP
da460b84e3998a8d67a9fdac0ab9f14c,ee500d78bdda99bfda9e1ced135fec8c,38181,araxa,MG
5fee696482bd8b0db6cb196b33e5addc,088653e3fa566d968be97a72afee0b74,75828,chapadao do ceu,GO
0cf6be58a1fa3bec5e5e3d20d43c6d2e,5dfceca2174efc8d570e8c5664a74790,88801,criciuma,SC
c4fb92b97f427f554cd03632d9f81387,979f3bf020fee365ea741df1468b620e,81550,curitiba,PR
997f151339e5077fe22d22b321308d2f,0b613a282e9dfd7cc3ba1c74468053f5,93600,estancia velha,RS
3fb3c93d9edf483a148a1df3423c637a,4f2bf616db518c6578e9bbf82d1a82b8,4028,sao paulo,SP
fa174bc75f3bbdcb7e839e9af8898010,f5decd6d75c1103e26697384dc5e06b8,14021,ribeirao preto,SP
fc0570252f406543994dea3f61ffefc7,75ecead8782ef6730e1f7e51f7052f75,26087,nova iguacu,RJ
9dcad5209031922904ad237a92dd0969,1a815ce59e04a7a2e969e0f27d370684,13904,amparo,SP
0e0d9a5fb1c1611ad0c226eb668c4b2a,492250d50b1609a71bccb3b92be76341,13560,sao carlos,SP
1c8b633ef182e06c7384855e8fcc168a,e4318ffd1b214481a4ab0bb956a8f84d,1411,sao paulo,SP
0b70631e89b09a3dc8acc7d20d595b18,62dfd7fb99b98c3ff0bcd6776a261549,35300,caratinga,MG
f212f27910c574c5835d1fc48eace4a0,7fb9799d995f17c3db2652a1adb14e10,18240,angatuba,SP
0b735f09f901e6fd1903f1e76b4269e6,a1de09e1d68d100d7e79b415b8c60cb1,24360,niteroi,RJ
fe2f3701874bc7c2a8e1509621366717,5ef5ee5db0d3088844b10293c5535a95,60192,fortaleza,CE
ff24c0250b3f882f90d87942fb7583a9,5950105d5f3a678d89a7e0d2a54b5eaa,27534,resende,RJ
7e266e112c63aab2643a15c21f8bc1f1,b13dc4ed163b263501d5c3cd16512bf7,60332,fortaleza,CE
12c2d1a2a3a977fa5599f2f8cb3dba2e,538400aa9981cc8c5a256e3927dbe585,13218,jundiai,SP
bdfdc2c56283f7efc3f5a170ca983ce1,d607f1defbce29fb3a69ff5e2f9df99a,39900,almenara,MG
5a18e9547d424e7d7085c7065bb48686,c51b7c7e4d47f0c75c531ae14be3f7d6,26255,nova iguacu,RJ
cfad1ce34667d10a9c81fc26061f0d6d,49a7d7f106f6adbd40721e2685278da1,1526,sao paulo,SP
67a1b364b073c272cc412276247ebe7a,6af0dae4a241c1a6f0a45d9af33bc1b3,60831,fortaleza,CE
64e20f73f3d7b5102461e9e66671bc47,cb051da0b46e6c5a2584033a82356b8d,15807,catanduva,SP
74aec07f91feb0eda0bc6d6837c89170,15dfaef21fbdff1c1ae363d33de51f28,78710,rondonopolis,MT
4ccfe8b4a000b269973930e647994535,b7f5292338691e33bcbb67fdb8695668,74959,aparecida de goiania,GO
90e8c848cdfd95e64ea46179d33443e4,5ef2199b05665d461d5e6fdd13f60f75,29047,vitoria,ES
9391729f79cd9e5fd7ca884ca030f579,05a3b50193563913613acada5c86b1d2,18710,arandu,SP
c778263f217df8f1d3fa3aaf86a45a14,100a1a0fe9f738719f7b63e3eadf5ebe,68638,rondon do para,PA
4d72e095237b53ac52c899ad48dd3deb,bd8bda698951b41d002cdccf69d92ca2,13206,jundiai,SP
c2a5b87a0232ec231635c5bb14d3079d,428500ebef8dbc008de191d598942b47,14801,araraquara,SP
8b0f765ca8052238d9a3ac3949b4f52b,db539c729198334582efc7b53c803c79,21020,rio de janeiro,RJ
2425346e1432c9bd532f5b39bc94763b,64e037f54b4ff31461175bcc8bd210f4,27553,visconde de maua,RJ
8457e8b85783238318fbbcd115ad1e5b,d0924cc48eeb9e613a31e365ba1db47d,11609,sao sebastiao,SP
e6db1afadf6e82428aa9ce9039b8e290,78787e78a8acaf21fb4cf0bbb39b6a48,7788,cajamar,SP
235f076913d26e213b917ae40e48f8b8,9a4bd11896b90b6230ccf59ff48d43b5,15400,olimpia,SP
4b11226427fb245d9d0cb91d0a339e81,4acc5c94cdac604d8034f5d5ad50b323,67110,ananindeua,PA
a22f32819804b087cea3366de1fe1ca4,b2a5d37aba6778303014ae7e4bf48fc0,4548,sao paulo,SP
5a9e4bc91585c83d0c13d079969094d5,c90cfeb9d99b264775054e72dc4a615f,15503,votuporanga,SP
682e1ecd45b764918a2bd91922b2f5e5,663692fe80a03abc63747e27071337a2,15200,jose bonifacio,SP
fcb51e77ad11244f17b29d7d3274fb45,a8cefc19c0a23d9ded718fe280e86498,3690,sao paulo,SP
5e50e403092cc3519f7f59eb409084d2,ca6a08cf73e5804caebd8c0544941afb,83215,paranagua,PR
cc859cc46f64dd91bf9b8d0a33b3dd2e,59736f2645524713f749bc44accf5520,96085,pelotas,RS
01bd3cc201383c0055f6b128fd089f1a,e031118eb65330b4c180522f2743cf51,98590,santo augusto,RS
81d88de363d7b38da09c6600a7993d7f,b09d341ac09f32d00b4721183bf7c0e6,59780,caraubas,RN
1b60798ff4ed85e56cad952238e4e880,d09bba35007e81fecb06b62195289319,16902,andradina,SP
dfa02f88aa3d9a4cc36c29968ddb6b8a,104443b0276cbdf0b12dd08935b861af,82820,curitiba,PR
c5cf24cd094521d9270ff310c36fff9f,56550de806540216e8a5fd85d5597678,9696,sao bernardo do campo,SP
949c1427726c544f841ef6d3593772a4,306a288f9da68a239e28063e114f0502,4542,sao paulo,SP
ff28bc415971e058ac40d7dd4e4181e3,439853dd0f0e61149cf809fb83d3c137,7142,guarulhos,SP
2a651fa8230256f5df17362b0805f31d,590851c835b7400dc1344706de93967c,71919,brasilia,DF
4101b37b2d8f20198ba112a754885204,5fd93e3470930edbded2f0e1bc7cd3ed,44085,feira de santana,BA
16be0d120d1de7a01d72adc686caf229,d8d9d8a3736c8bf5ff777f32b13042b9,89172,pouso redondo,SC
c5fe42e02849647dc3e28d290355a6f9,fa4c7ddeb699d802565b474387ee1119,23550,rio de janeiro,RJ
f376d698bdb7db52c83a8aaccf765d87,7d19ebd08ad749039d0fa34250b76cee,43850,sao sebastiao do passe,BA
c92840b450cdab90816c60a32d4d2529,e3b95b3a21f997d5d3e88954f5ff074a,86020,londrina,PR
827cb9858a69567332c16a3975c79582,4aa4f96948855f6b44c1761679478719,4689,sao paulo,SP
e1aa8d411fb0399eabfa209b16b87bfe,158c2c6ac52858985007be2baa3abcd1,7865,franco da rocha,SP
d152e59310ba4b2f8a71a0c919f1c4d2,de9635ece12e65615746483baf25d62b,34800,caete,MG
493499e3761224bcde8c4496a82d61ee,d516e92250c1166f2171d730966a9caa,65070,sao luis,MA
5b0e15a1202c729bb7584d363973411b,459a8cadf1f0e47aa6b299eae9864059,6753,taboao da serra,SP
b48a2d34f7c271d312a654f068e344a4,9bdcce4628089708bc6653ff8e75dc3e,21545,rio de janeiro,RJ
2ac2adcfaf901e151a527d97985e3fc7,501f08db8b5ef0b6944b2c5c518c2304,22290,rio de janeiro,RJ
ab55387d1feda27c9ce4b84f8f83738f,1d2cb8d366f4d9a347991320ef1fa67b,89040,blumenau,SC
431cbd59164ac8a5df0a9e257f3b3c96,37081b8161531c35a3fa8bc15bbe38c3,35680,itauna,MG
dfeeff17eede15ddd241f1b3071a541c,86c4249a58f7e18215e3bce9c836e28a,29930,sao mateus,ES
82b6da1961a25e8324ecd99eff5903ea,059d1f5650f05d9fed9a6d941593f9b4,24942,marica,RJ
3c89fd1d9b9438fad1acf39186bc0918,8a4888387ffe877c74ae212624ce5f52,11015,santos,SP
71ae2df0198f8dab9a73978e46b63c6f,5d0592e49136297ece57979183c9cac2,69082,manaus,AM
8b2e57215cad7768b0b04e84831c3102,1225c9614c5129a3085416d30d50e143,34006,nova lima,MG
81be06e75bf1452c084bed698f89af1e,64699e030d4eee9bad09e89440a40f76,17490,piratininga,SP
7074b20d7eb3f9f5772cd7cb57943fdf,7907a8922cbf4d1a8e69be57757e2812,5894,sao paulo,SP
b74e4b5a94ada60313382c04f7f97ab5,7f2cda3176dfed4ce878d884bcd62955,11320,sao vicente,SP
9c7dfbe1e9bd22a4b59181aad23ee8c4,dcfcea1fed8afaf9165b1037af4082be,37564,borda da mata,MG
388a43487598d630805ec56499bc6ddb,7dc06f440f8107432896e33a18da3e38,7080,guarulhos,SP
81774f458697acd21ab7e2ecc86720a9,56e80e4b4a777631c5399e3fd0d6ee85,21321,rio de janeiro,RJ
ebf28472ced6d1aaf751af1592f56df6,11c6370fa35c524098f44a6c6d0582ed,2762,sao paulo,SP
278e1994234ea87886e366e439a407a3,536b491679e5f7dcc7added6569dc0e1,38680,arinos,MG
e67ce987c6eed16599773cae6fa3ea2f,b76f989f526322dde5be714142af1844,87075,maringa,PR
7be38949be81f033f2b4bdbebcffa33e,636acb21a322ddc693b3bdb607c79922,4965,sao paulo,SP
fc12eb2e05763798854a387f484fe194,0fbf75396ef53a6edf84b3600614d2c4,36160,guarani,MG
a33beafb12aa1f0e9e006b2446826721,22f05da842a3f31856aeb242207abb0c,6602,jandira,SP
161f3380ccb34f88074059e8cc916863,5d227535a37382849a9807bfc7c31fc9,22770,rio de janeiro,RJ
e34249c18eac0c768a80717775f43700,326f90932ac2757f3bd15ab01a1af8b0,30664,belo horizonte,MG
323e07613fbfecebb13d5074eba34ba2,486d71023877be2d259d015f915f8c81,20560,rio de janeiro,RJ
c042e442014d7c8c275bc42cff722a85,63adc4def3cd3c39bd83083d737d98b5,4302,sao paulo,SP
02c3ef2028e6224433a0ed8c4aeb9ba5,d7ca1f3f3a0c3d354c7c13b3a414ead6,22735,rio de janeiro,RJ
c4f1317436470834f2e69cc5cf9ea53f,22a63b86837d5fc401b57324c67007d6,13343,indaiatuba,SP
7a29ee3459ade6a5112dcc40b2efd10f,d77a102ddd3abe433158af53606133e4,37520,pedralva,MG
a40a9cca30df7d2a36fdba0dfc4b03e7,4851463625df0c8c8e3e60f6119673aa,30525,belo horizonte,MG
9e6da2ee3df481b6390e3d404a72b5c0,ab10e9f940aee13c952a78e570f2486a,9861,sao bernardo do campo,SP
60920c1afcd23c82477411c6d121225e,33c08b72a9691dfc06de8ca45e8d64ce,22260,rio de janeiro,RJ
44d9f3ae381deda0c279fae4135ab153,62bb8ccbd0b7a3c15b13a13f3c383b53,62730,caridade,CE
eeee9d1c48539af62348268fab136e2e,2883fd7c3fadd0ad0611424020a381c6,85896,diamante d'oeste,PR
201b58d5423d38890b0a7b833be416d6,4df3e96de11dfaec386adf64df85e9b8,90150,porto alegre,RS
5573b74621b2e7ef7db25cae88fa62ed,7cada585114074c655b5319bc4e2a569,72314,brasilia,DF
b4467cd694e953f5a158868b25b78240,8d8202f64ca74fbe1e052199d702605e,74367,goiania,GO
849d4f35271a07987c6af0c676c5ca31,a4d4c09a2fe3081414f20b73ed30d9de,72506,brasilia,DF
71ae843add4548e7389eb6bab3200544,57decc4615bafc47183a474e8ccec7ed,3254,sao paulo,SP
534e49c952f6dc9b644bbe55ffcac0d9,d8b7a39304fe9f11ab8536a880c9c1ca,44050,feira de santana,BA
5f3221403110323a072c5eaa148080f3,e225b3c270984a8097a136089a11aea9,14800,araraquara,SP
cf7bf5f577c6b54ee6721190d706f1c3,04e990f9e49b538e1752899ae51e1b12,13065,campinas,SP
aa1c88ef1c54651170df45bffe3c2a87,2fe7af86d0ce52d2653e6936d57d266c,78195,chapada dos guimaraes,MT
58512a1043fd8047a4f96d5fa665fd2d,daba2e7a00c149161c68cbb18db656a9,28800,rio bonito,RJ
6c1521328c187bc1606678a7dcfa955f,16b74dc30cc690d1bc9a33235cb03b9a,41385,salvador,BA
686ba249f6f98cc2610b58e5b9982e6a,70a8db6a5ae17c3a4e5df68bbeae451c,25963,teresopolis,RJ
5232c22d7ed2b631db6b2cab74b2c5f2,ff10e644ac8984d7e9fcafd5adf1b8cd,14090,ribeirao preto,SP
376f23503d92d4b47a304738bb8f7870,83ad84ada96d58cded17e914b6ebf2fb,3828,sao paulo,SP
bd466b03300d3a0d924ecd7c7121a784,0180d29fed77d26d59490f37198514a1,29101,vila velha,ES
d0c879710eef9c59675858a82f196f39,99c2432f032d3025a9bce64f35cdd72c,13333,indaiatuba,SP
cc4f268918146f839fd6d93f92f20141,e833a9fe0c73db19b4310250e75329e9,54765,camaragibe,PE
644dbfbd91a2bcd850d57349afb60974,e46e5d0b325719473e30b453ae5d5114,70743,brasilia,DF
a04c1a8fb4d90f1acc305482daeba5c5,15a8c734ce4d2b6cd9bb2a52c6347d89,88702,tubarao,SC
d47fe71e04e3e2ef9345538a49cf9935,734700e1503f27ee4f8d76c826abd763,8223,sao paulo,SP
c8dd4d6866a748ee31f9946d60277428,09f139921ca9b3ae3d9a2b2fbe6d8771,3286,sao paulo,SP
c39bbcffc6e2a782a4ad8ab65c6f2f96,bcd78c24d48f06e20212632ed6c4c424,5734,sao paulo,SP
ee821389d17d90c782d5174fd1319e91,75a7fe0da25376c9717bf95824f073c9,88101,sao jose,SC
6aeae13dbea2ffe2c2633c8c8a62d9a6,45aa78ff80a8483599e0c80fca170995,39600,aracuai,MG
c324e4c55f8bf3ccec55d8c6e6c105be,b463c4bb6d538a24e61ad1c827fcde9a,31520,belo horizonte,MG
345243f3e37e32114d9cf17eb7a11c29,8f7036a46f0fba0b1caea70c6ca36203,3254,sao paulo,SP
e7d3c7b836d80f02c7ba1f7e182b3659,84b7fbc77175c873f8df7b13fa1a4976,9663,sao bernardo do campo,SP
070db51ef1d6a1bd858c21b03de83e66,1f98e3467d2b48dfb44fc12b137d3447,5074,sao paulo,SP
ca13e387fcbd7936e2415f18e62e7d1c,4c2d0b2ed782aaaf692c6456a8d37c58,38200,frutal,MG
0707585f9631a5166364cf8730a8ecf2,936a5096d9291b0cf4450c5c1131921c,7250,guarulhos,SP
65b56ee59c6692b5325659ab6acbe62a,5ec4c90f549177a8cbbbc7419353e66a,4305,sao paulo,SP
944ed9a986f84223da31772319fe213a,97a3b28926cd362da0d9d395c349a35a,58039,joao pessoa,PB
828c30ae3a51aea1d168e88e6e735bf7,4788cfa765d9650f25d192b5d88b8613,14020,ribeirao preto,SP
05af51fbd839dd9f05c0e07f16e971d4,fff3e1d7bc75f11dc7670619b2e61840,64006,teresina,PI
393337d78fbbb29b0418db20ac54bae8,3f6930582cac6bec9a9533a44e00b69b,87060,maringa,PR
62d95451cf4bd1e5cba9bd985a0036bf,e6172f3a0024da5731b8374590522981,83085,sao jose dos pinhais,PR
519579a0b1843161c9ac5cac2376caec,37130c6869ec1d517e07637dff2e90e3,21745,rio de janeiro,RJ
a6d276e9c75cfeb2db5ddec9add0565e,257c88e7a3ace7aa1a5eb5677f86b5b0,96413,bage,RS
6d25b4f566116a84edc38137ee437bcd,c9900a8a1136563bb927539e5a5681ee,21020,rio de janeiro,RJ
5dac2f05fd146bd6f93452ece17711e5,df9bd60da4a8f8945d2b862aebd3d418,7097,guarulhos,SP
6ea6599690fba2aad65f1ac0433a3af2,b2a8277624dd3a5048145024016f980f,3343,sao paulo,SP
