order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value
f174b7bb70b31bea3dbfdf7cf9719ce5,fa02a9d0399654a2a97b861ec8ef7897,delivered,2018-01-26 22:44:20,2018-01-26 22:52:21,2018-01-29 18:13:04,2018-02-01 22:38:59,2018-03-05 00:00:00,1.0,credit_card,1.0,116.93
a005841d24a8532b663e347f1237ba30,966ae20cf540b0d81b6d50024b543256,delivered,2018-01-14 14:19:02,2018-01-14 14:29:21,2018-01-16 13:37:15,2018-01-25 21:42:55,2018-02-16 00:00:00,1.0,credit_card,2.0,149.36
f84c351f8ea512e04301c11470be273b,0bf752a3e1a9a91859d9760834a75acb,delivered,2017-07-17 14:53:22,2017-07-17 15:05:07,2017-07-18 19:43:39,2017-07-24 18:03:23,2017-08-10 00:00:00,1.0,credit_card,3.0,167.29
e9ef734824864148c2c98d40fa9dcc7f,0bd601a41ab5cd6262b57cbb2bcf0f2e,delivered,2018-05-01 10:57:57,2018-05-01 11:17:41,2018-05-03 14:41:00,2018-05-09 19:12:43,2018-05-28 00:00:00,1.0,credit_card,10.0,551.15
ddcb9f924091ed9cc49b9c78d37d48b6,c7093c34ad7da76feb1fb87e5f6b366b,delivered,2017-04-17 14:48:17,2017-04-17 15:05:08,2017-04-18 11:03:22,2017-05-02 14:35:20,2017-05-16 00:00:00,1.0,credit_card,6.0,322.21
726050586b99cf152bd2d7ea5065b7dc,d6ac765eb88dac1e9afcc6fae60c5e1d,delivered,2018-04-28 10:07:38,2018-04-28 10:29:35,2018-05-02 14:36:00,2018-05-08 20:24:54,2018-05-28 00:00:00,1.0,credit_card,4.0,50.96
39deb3539d110b3b863fe3c055395969,abcbf882876e9f017a6055061a92b48d,delivered,2018-03-24 17:14:27,2018-03-24 17:27:55,2018-03-29 04:48:31,2018-04-12 11:14:23,2018-04-27 00:00:00,1.0,credit_card,5.0,185.71
d2dbcdd27c3b2a5db7cdea48cc9d0161,28a9c5d02ad1d2409e37a524d3cdd5d7,delivered,2018-04-23 13:36:18,2018-04-24 18:14:36,2018-04-24 20:58:44,2018-05-04 20:58:48,2018-05-11 00:00:00,1.0,credit_card,1.0,122.61
f4cb34ec54f101a3e81f542b1a81eb00,ff50bfb526a535449073de25d8703718,delivered,2018-04-14 15:32:03,2018-04-17 05:35:18,2018-04-20 02:37:38,2018-05-04 16:38:31,2018-05-16 00:00:00,1.0,boleto,1.0,157.78
9f0c24c74a6da307a862a27b63886f1c,69106e84f9e49d21518884e45fe7c2a9,delivered,2018-01-13 00:38:54,2018-01-13 01:01:13,2018-01-16 02:06:43,2018-01-18 14:52:44,2018-02-08 00:00:00,1.0,credit_card,1.0,95.67
0928b1d58fe76f5a1e63be5a47ea6253,387fe5d87d73b8e6f228c70fea044488,delivered,2017-03-15 21:52:58,2017-03-15 21:52:58,2017-03-16 10:11:37,2017-03-21 11:54:01,2017-04-05 00:00:00,1.0,credit_card,6.0,64.52
4a61de88a0c36302508ab48724c9c933,bc52d9d25596d42ee5bf3af7045b7bbf,delivered,2017-08-04 14:41:25,2017-08-05 14:50:16,2017-08-09 15:12:45,2017-08-14 18:16:10,2017-08-24 00:00:00,1.0,credit_card,1.0,102.03
1dfc0df462a5535aa569317a1cf19a17,378bb659f41bd501c7e1db351315aa48,delivered,2018-03-19 22:05:34,2018-03-19 22:28:02,2018-03-22 20:15:55,2018-04-18 16:50:48,2018-04-16 00:00:00,1.0,credit_card,5.0,213.7
e2a9b051883676e2f50cd619fe68bee6,c7f176bdad499af9b7c1cb90c1e73ec9,delivered,2018-05-08 09:41:23,2018-05-08 09:55:47,2018-05-09 14:43:00,2018-05-16 16:16:36,2018-05-30 00:00:00,1.0,credit_card,1.0,123.18
f2d47fbf55381cc42d5a3a8afc7f060a,00abf30c1a93c7c8b509cb80a22e4dd8,delivered,2018-07-17 12:46:20,2018-07-17 13:01:14,2018-07-17 14:19:00,2018-07-21 18:46:23,2018-07-25 00:00:00,1.0,credit_card,8.0,188.39
264838181624ad76b573c373a9862598,43f2176981dddf6c658f92c81be1dc72,delivered,2018-07-21 08:53:38,2018-07-21 09:10:09,2018-07-23 11:26:00,2018-08-09 15:56:28,2018-08-09 00:00:00,1.0,credit_card,3.0,243.33
acf6e912a8db79e50ddd2fe14628e89c,b01ba1be15ad4df27ef280937c538efb,delivered,2018-08-08 12:54:45,2018-08-08 13:55:20,2018-08-13 11:57:00,2018-08-14 17:38:37,2018-08-15 00:00:00,1.0,credit_card,1.0,47.02
b2dc8106ee4d388e5f4adb1db500ab77,bb416a6beaeed76fa660ac46a7c09d15,delivered,2018-01-16 23:44:05,2018-01-17 09:31:20,2018-01-17 19:29:14,2018-02-16 01:07:03,2018-02-15 00:00:00,1.0,credit_card,1.0,8.65
676a8f34ad46ffcc2306f7548f04fb44,a4b30736aaa3bacd772ff5b3cb047a7c,delivered,2018-03-23 17:14:40,2018-03-23 17:30:37,2018-03-27 18:27:34,2018-03-29 11:42:12,2018-04-05 00:00:00,1.0,credit_card,2.0,108.95
310adadfb2b68c5607467e7f7f419491,90038e42991bf6afe44726e2354976b8,delivered,2017-11-24 15:05:30,2017-11-24 17:20:32,2017-11-27 23:18:54,2017-12-05 17:14:50,2017-12-26 00:00:00,1.0,credit_card,1.0,68.49
69563539a33f6dbf50c8e280e4e8a88b,39a3a09af913e6f029e2d845fa0110b7,delivered,2017-06-12 15:45:26,2017-06-12 15:55:14,2017-06-13 15:15:24,2017-06-19 13:47:36,2017-06-26 00:00:00,1.0,debit_card,1.0,52.78
429f9f7849e2149c03ac3e4ba5659050,b5bc395b6c0cc16a6432e87867c0d5a8,delivered,2018-04-03 14:23:55,2018-04-03 14:35:23,2018-04-04 18:51:51,2018-05-04 10:16:48,2018-05-28 00:00:00,1.0,credit_card,6.0,89.35
b4c378fc7efa4921d498214f89ff5f52,e1025970513db820041ca58bfa27a596,delivered,2018-03-03 18:04:12,2018-03-03 18:15:33,2018-03-05 18:06:15,2018-03-15 15:38:40,2018-03-29 00:00:00,1.0,credit_card,1.0,45.09
4c5fb984844ad48dc34f8acf42eb0eda,14e4fd056129b209f512b1070b405ccc,delivered,2017-03-26 16:45:59,2017-03-26 17:02:14,2017-04-05 16:54:52,2017-04-19 09:39:03,2017-05-05 00:00:00,1.0,credit_card,4.0,237.81
467ba1d86d45ebd9cfa12501a08f40ec,c4f0c1f1c362bf3fe72cf405206da792,delivered,2018-08-01 11:11:36,2018-08-02 05:25:18,2018-08-07 15:52:00,2018-08-16 10:56:28,2018-08-24 00:00:00,1.0,boleto,1.0,31.22
3fc92f79759d64684c5d19448a12642f,5c630d7e047635a87090316b73975cc7,delivered,2018-05-16 13:59:05,2018-05-16 15:18:55,2018-05-17 12:58:00,2018-05-18 20:58:47,2018-05-24 00:00:00,1.0,credit_card,1.0,25.72
b67a30791edcafcda84679f2f08f70ff,bada5a4ad053f43e8197088e223f2bcc,delivered,2018-04-23 11:28:28,2018-04-24 18:59:00,2018-04-24 23:05:29,2018-04-27 15:48:56,2018-05-10 00:00:00,1.0,credit_card,1.0,65.31
03aba68b07658f28f29612641f08d4ba,a7ab31829dc9a10f37e82b1e1afd26b6,delivered,2018-08-08 14:27:15,2018-08-09 08:50:17,2018-08-14 18:00:00,2018-08-21 15:33:32,2018-08-27 00:00:00,1.0,credit_card,6.0,1202.64
ca575ea0d8cb38ef5d4d3bdded6ee535,78ab13e88de03bad8d90926f7a36a042,delivered,2018-05-11 21:40:56,2018-05-11 21:51:00,2018-05-15 07:49:00,2018-06-07 21:42:21,2018-06-06 00:00:00,1.0,credit_card,5.0,218.27
663daea291a5e96f0bc5db3b67a72b5c,71a06801bc27c0d2314e8c7deab81adf,delivered,2017-06-07 22:27:49,2017-06-09 02:30:34,2017-06-09 16:02:48,2017-06-19 12:22:24,2017-06-28 00:00:00,1.0,boleto,1.0,207.1
b88d7ae9bd78eac18e8b6ceb04695fb8,6dbe3c4683c66130a8e242bf4bb218d9,delivered,2017-07-17 21:55:56,2017-07-17 22:10:20,2017-07-20 20:19:38,2017-07-27 18:41:46,2017-08-08 00:00:00,1.0,credit_card,2.0,46.0
022cb45264ced2571bbbd8e231838100,aafd4a30b4fc87b9ce204df17db5196d,delivered,2018-06-03 00:21:24,2018-06-03 00:30:19,2018-06-05 08:45:00,2018-06-12 16:09:02,2018-06-28 00:00:00,1.0,credit_card,1.0,52.39
d7123732c68ff880f12d65c308f133a9,1be0b4d949a6c8e2391c5f395167553c,delivered,2017-11-06 18:21:33,2017-11-07 02:30:58,2017-11-07 18:42:22,2017-11-10 00:33:02,2017-11-17 00:00:00,1.0,credit_card,5.0,56.78
d9264b7ce5f860c5b8d439f2e77bbc40,ae789cb3b1ffa7e1a3f976d66f291159,delivered,2017-02-02 13:27:06,2017-02-02 13:41:33,2017-02-06 11:25:29,2017-02-13 12:35:46,2017-03-01 00:00:00,1.0,credit_card,3.0,152.35
a8100cbab69c8afb050a57b02ab6f73d,88973adbb8d9a870b3d12137c4fe6c8b,delivered,2018-08-01 11:56:01,2018-08-03 02:44:11,2018-08-06 15:23:00,2018-08-09 18:06:49,2018-08-13 00:00:00,1.0,boleto,1.0,957.42
d85ce9b0e10e08627fdc72bedcf4cde3,5563bcd137c276544c67d76ee55b0a1d,delivered,2018-08-04 11:45:44,2018-08-07 04:45:13,2018-08-08 12:00:00,2018-08-13 17:20:47,2018-08-16 00:00:00,1.0,boleto,1.0,98.26
956df0791d1e89e540bca30c351fece1,45d4713718919c4e07c8dd7d0797f63e,delivered,2017-05-03 16:07:37,2017-05-03 17:10:18,2017-05-15 15:42:24,2017-05-17 16:54:37,2017-05-26 00:00:00,1.0,credit_card,6.0,63.52
13c9b5d9c2ccb662b1d4e636b424de20,492275f120fd0402e55df89dafa24276,delivered,2017-11-24 08:49:04,2017-11-24 09:14:37,2017-11-27 20:36:53,2017-11-29 20:55:10,2017-12-08 00:00:00,1.0,credit_card,2.0,27.77
cdb99aee5b9d12289e40e8ae2002c93a,f4ebae34770a20b6373e3f2a6cad3452,delivered,2017-12-27 15:06:17,2017-12-27 15:17:27,2017-12-28 20:18:48,2018-01-09 19:22:54,2018-01-29 00:00:00,1.0,credit_card,1.0,257.44
0d56e8508b66a43c6f5141863185c917,c41577db6be598c85be04a2d94c3a8eb,delivered,2018-02-28 20:23:05,2018-03-02 02:16:42,2018-03-09 16:01:46,2018-03-11 14:42:26,2018-03-28 00:00:00,1.0,boleto,1.0,135.13
415e206741f6c13328e16559b1b85b54,85332b37abb410374a7910d6211e91d8,delivered,2017-09-01 12:57:26,2017-09-01 13:10:15,2017-09-05 17:18:06,2017-09-12 23:47:34,2017-09-26 00:00:00,1.0,credit_card,2.0,159.21
77f1154408d21b17a8bb5ff045e9153c,842a6c0885e47c69615b599eba940e0b,delivered,2018-03-13 14:16:46,2018-03-13 14:28:36,2018-03-14 23:51:33,2018-03-15 15:44:23,2018-03-29 00:00:00,1.0,credit_card,3.0,102.97
402d1de1e7261ecc31f90bb5fef7afc9,2ed9876a708635fda8c5deb0d9e2dc69,delivered,2018-01-27 17:27:46,2018-01-27 17:39:23,2018-01-29 22:35:16,2018-01-31 19:03:48,2018-02-14 00:00:00,1.0,credit_card,1.0,37.77
2b109e28d89747fb2ab26a44ef4fe92b,9eb8a642c77dc5890eca62602f142e46,delivered,2018-08-18 14:48:50,2018-08-20 12:10:43,2018-08-20 14:20:00,2018-08-24 20:06:41,2018-09-05 00:00:00,1.0,credit_card,8.0,274.81
38d4786d1c7b6dae14470fdfb8616bb0,f5498d05cf105bdd3bc601ff77601d7b,delivered,2018-08-01 20:32:43,2018-08-02 20:25:17,2018-08-03 13:26:00,2018-08-09 21:34:50,2018-08-21 00:00:00,3.0,voucher,1.0,23.79
fab9efbbc1e2ef88f16f448cff240426,63082ef9bd7d4906b7a68e77c78b3dd4,delivered,2017-05-11 19:51:22,2017-05-13 03:10:21,2017-05-19 10:22:54,2017-05-29 12:32:31,2017-06-12 00:00:00,1.0,boleto,1.0,34.75
d1de8ecf1530723150f71b04ab779c2a,9891050c95b9961411bdb5e545932176,delivered,2017-08-14 11:07:20,2017-08-14 13:31:06,2017-08-17 17:23:06,2017-08-28 15:45:00,2017-09-21 00:00:00,2.0,voucher,1.0,50.0
cf223cd5f53b6a5986f1ef788d3e9e83,8f9340b62f517e2dc87d56dd70d54a98,delivered,2018-02-17 11:16:54,2018-02-17 11:30:28,2018-02-19 23:58:55,2018-02-20 15:53:19,2018-03-06 00:00:00,1.0,credit_card,5.0,141.11
9aff2e622002df9b94eb9255485fec96,69d14927f98708eef99ec0b5d3e2a37a,delivered,2018-01-08 19:35:28,2018-01-08 19:48:27,2018-01-09 22:07:46,2018-01-13 15:03:27,2018-01-31 00:00:00,1.0,credit_card,4.0,199.15
38648b71bc657c2d7c0f96930cee401c,74fa648446ac066d771e173625e86722,delivered,2017-11-24 23:15:21,2017-11-25 02:16:05,2017-12-13 19:35:14,2017-12-21 21:07:55,2018-01-03 00:00:00,1.0,credit_card,2.0,48.69
82a11e82ea02c7e3381366e935c1126e,ff6b440b2465bfaef05c675efb48cd15,delivered,2018-05-23 09:07:46,2018-05-25 02:54:54,2018-05-25 12:11:00,2018-06-06 16:18:51,2018-06-07 00:00:00,1.0,boleto,1.0,111.76
b9d664fece7771cd481b9fbd80715a8c,16359e16ed708f704e655b1b301a3a9d,delivered,2017-11-26 23:30:01,2017-11-26 23:53:18,2017-11-28 20:26:55,2017-12-05 17:47:43,2017-12-20 00:00:00,1.0,credit_card,6.0,86.15
3853cade3f418a7b30e358ef6a5f7e93,351a4eb57608b85dcacdf834901f069c,delivered,2018-04-04 11:13:04,2018-04-04 11:29:40,2018-04-07 01:19:18,2018-04-23 23:51:28,2018-04-24 00:00:00,2.0,voucher,1.0,50.0
968daeb20a9a0e6c8433cad2c886756a,4b118c6a2f825845bae401ae5b1b993c,delivered,2017-07-28 17:31:17,2017-07-29 02:25:27,2017-07-31 16:42:54,2017-08-05 15:23:52,2017-08-24 00:00:00,1.0,boleto,1.0,71.14
74e8e10fbe9ea9f2e3b8dbef8f3ddb8a,a9263e516f5a2e8bd612456036ad6f9d,delivered,2018-01-23 18:47:44,2018-01-23 18:58:23,2018-01-24 15:54:39,2018-01-30 20:13:29,2018-02-20 00:00:00,1.0,credit_card,5.0,150.18
fc297415452e5dc0d06afcd16e864ca8,9f1ce9707ac4a64d4d9e99339fa0b08e,delivered,2017-10-30 22:06:35,2017-10-31 10:28:11,2017-10-31 17:47:32,2017-11-06 21:06:43,2017-11-16 00:00:00,2.0,voucher,1.0,20.0
44172b4c9cf753347bbd379c0df68dc3,c4ae69586d54c4205e4ce6ef761cf9fe,delivered,2017-08-03 20:52:47,2017-08-03 21:05:22,2017-08-07 16:59:31,2017-08-25 19:33:00,2017-09-04 00:00:00,1.0,credit_card,6.0,139.7
5e8e2246d1b5e113efb8958d9b9fd9de,446178189afff5d8bc533ad62ccde8e4,delivered,2018-08-06 21:30:56,2018-08-06 21:50:16,2018-08-08 14:32:00,2018-08-09 15:33:45,2018-08-10 00:00:00,1.0,credit_card,3.0,180.75
8ddbee86a9602f49e8e932c46cfd751e,c9931c1296efe0ae1f2f8a4f032317bb,delivered,2018-07-24 10:26:16,2018-07-24 11:24:56,2018-07-26 14:14:00,2018-07-27 17:43:42,2018-08-06 00:00:00,1.0,credit_card,4.0,210.48
d4e093fd69adbd71da43cf5f3bf204d4,37a5fe17fc5ddd12a508ecff5db05a09,delivered,2017-09-27 14:42:21,2017-09-27 14:49:40,2017-10-04 06:46:12,2017-10-19 19:54:16,2017-10-16 00:00:00,1.0,credit_card,4.0,173.72
0ccc28cc32fa5c8ca6a3b2d594700714,bfadadd0d97f4c52f859c1c4d809edf9,delivered,2017-11-04 12:03:25,2017-11-07 07:30:44,2017-11-08 14:41:51,2017-11-16 21:18:34,2017-11-30 00:00:00,1.0,boleto,1.0,216.72
073632ef894dcb45601e326b8d97cd11,5d241427165ce1fe53a31686710fd6c2,delivered,2018-06-16 23:28:34,2018-06-16 23:55:04,2018-06-18 12:12:00,2018-06-22 22:38:33,2018-07-16 00:00:00,1.0,credit_card,1.0,157.88
5e833b9eafdac5a15f42dc98f8753607,33eff75e6f663a1d7c7802140f59f785,delivered,2018-05-31 09:59:14,2018-06-02 03:31:40,2018-06-05 14:44:00,2018-06-11 18:36:32,2018-06-26 00:00:00,1.0,boleto,1.0,32.79
c92a1e5ecc2f42594b4c40567e387039,a206f182a1a6baf1dba835644045745a,delivered,2017-07-12 20:18:29,2017-07-12 20:32:19,2017-07-18 22:47:04,2017-07-21 22:33:02,2017-08-03 00:00:00,1.0,credit_card,1.0,34.09
6714663b6b3db5c838d7590c6a7600e3,df90101175bba909f4966543a9c2036d,delivered,2018-02-10 09:18:15,2018-02-10 10:00:20,2018-02-15 00:09:38,2018-02-22 18:33:32,2018-03-07 00:00:00,1.0,credit_card,1.0,173.27
86f353da4086de44a6acd7faf109e47d,dcdd2033f19ef7bcacdf2e683c8f2e65,delivered,2017-07-13 22:29:41,2017-07-13 22:45:07,2017-07-21 18:57:19,2017-08-01 18:37:43,2017-08-10 00:00:00,4.0,voucher,1.0,25.0
3924ecb5e299e5fb70a6f38e34aa4c1a,4a223eaeee96be7f334e992863178d50,delivered,2018-08-03 16:58:12,2018-08-03 17:10:19,2018-08-08 14:01:00,2018-08-13 16:51:50,2018-08-29 00:00:00,1.0,credit_card,4.0,445.59
e1b2b399fc8d82464976a550af8ee646,8264e3518163dd09211870b24a5d741d,delivered,2018-03-24 13:38:59,2018-03-24 13:50:48,2018-03-28 20:42:25,2018-04-08 22:34:30,2018-04-12 00:00:00,1.0,credit_card,1.0,133.28
cecccaa359491439461332bbb0dad3d5,6e99733532423390e0d537024ac60812,delivered,2018-02-28 23:35:06,2018-03-01 00:20:27,2018-03-02 17:57:06,2018-03-28 00:09:03,2018-03-29 00:00:00,1.0,credit_card,2.0,206.84
01a0013ddc7cd129e350e8671b56a263,800631fef0a782c3a8efe7d8071df64a,delivered,2017-03-23 19:47:34,2017-03-23 20:02:41,2017-03-24 18:42:18,2017-04-12 10:33:22,2017-04-25 00:00:00,1.0,credit_card,10.0,1810.5
68fa78470b45315a116015f3f6bb75fe,be136dd7dc4b148c005bb99eaa6c8674,delivered,2018-04-18 16:40:40,2018-04-20 07:32:03,2018-04-25 14:19:00,2018-05-02 16:05:20,2018-05-11 00:00:00,1.0,boleto,1.0,123.81
18b0e5ee71617b58ca825b6ea8d94255,53cc124c5fe39077134aa18974738d60,delivered,2018-01-13 17:26:02,2018-01-16 03:51:02,2018-01-16 22:47:04,2018-01-19 20:58:49,2018-02-07 00:00:00,1.0,boleto,1.0,68.73
3571bf5785e29132d318f3c5222560f7,8237cee61c92196c2722acf5ed10368d,delivered,2018-04-30 12:54:15,2018-04-30 13:12:08,2018-05-02 15:05:00,2018-05-03 18:12:20,2018-05-18 00:00:00,1.0,credit_card,4.0,45.39
2ffc25e4c67c5d5ad8a0142b8f542d4f,97e8e95e37c4ac254684884d50ebfa0e,delivered,2017-09-24 15:03:46,2017-09-26 03:56:32,2017-10-02 19:31:59,2017-10-10 20:42:25,2017-10-19 00:00:00,1.0,boleto,1.0,87.64
2978901accabf6eef42711d8133a62f1,6248396b64eb57dc8522ecd345312daa,delivered,2017-11-23 14:31:36,2017-11-23 14:49:06,2017-11-23 22:32:01,2017-11-28 22:18:26,2017-12-07 00:00:00,1.0,credit_card,2.0,223.97
7e7671e9ee6e72a8ccc841c1bec954b1,06fd13fe812ea82418f7e99df3591b81,delivered,2018-03-31 15:00:22,2018-03-31 15:15:13,2018-04-03 23:53:53,2018-04-05 18:19:24,2018-04-18 00:00:00,1.0,credit_card,2.0,124.07
678f8df5b1e3e9e562a7587b5a1143ba,7a366704a9562a585054e6a2c02f33b8,delivered,2018-01-11 18:04:09,2018-01-13 04:55:00,2018-01-15 19:08:59,2018-02-11 16:36:26,2018-03-02 00:00:00,1.0,boleto,1.0,179.45
41537821ce113ccef16d0e4b303f1230,0312590499e722678eeb292f4da77e77,delivered,2017-12-11 13:56:03,2017-12-12 04:09:14,2017-12-18 21:33:03,2017-12-20 17:29:03,2017-12-28 00:00:00,1.0,boleto,1.0,89.27
cecc450aed233004e69538a4ce7f7f37,2ada3ee677b4c8f574b3affda371a5ed,delivered,2017-05-18 09:51:42,2017-05-18 10:05:14,2017-05-19 15:12:00,2017-05-26 16:45:55,2017-06-09 00:00:00,1.0,credit_card,3.0,65.01
9189b5135ba86608fe0536717bbdecd7,7cb134a263230d3aea87a3cd1dadb890,delivered,2017-02-20 22:26:30,2017-02-22 03:15:40,2017-02-22 07:37:48,2017-03-01 14:25:03,2017-03-21 00:00:00,1.0,boleto,1.0,126.37
9a9a504bd8c303044422d2ca234992d1,55c6009c77dfd6c050dd74f5cf5e7f5b,delivered,2018-02-08 19:35:41,2018-02-08 19:50:39,2018-02-09 23:14:58,2018-03-20 18:32:15,2018-03-05 00:00:00,1.0,credit_card,6.0,120.87
bf9acc5990b6873d744ebdbf14a73a92,d114e26102a11cbc6e7b8c37821d1aa5,delivered,2017-04-20 11:33:57,2017-04-20 11:50:14,2017-04-27 06:44:04,2017-05-09 09:20:07,2017-05-30 00:00:00,1.0,credit_card,1.0,29.95
37d93a1b01875ccff7ffb170b763b796,b8c2d8bc208411b41172e9bb30aaf510,delivered,2018-08-09 12:50:39,2018-08-09 14:35:32,2018-08-10 13:23:00,2018-08-16 21:06:29,2018-09-04 00:00:00,1.0,credit_card,2.0,64.4
bf76c394336932655674fd09ffc2cf5b,caa2f513daa63aa118ad0003ca77080c,delivered,2018-04-23 22:26:54,2018-04-24 18:59:43,2018-04-25 12:52:00,2018-04-30 13:41:11,2018-05-15 00:00:00,1.0,credit_card,1.0,58.13
dc282855b102a2d5cffe41332d73c196,b03e5dbf77ad3ea29b898e6b6a36d047,delivered,2017-07-04 11:56:02,2017-07-04 12:10:17,2017-07-06 10:21:30,2017-07-10 21:17:49,2017-07-27 00:00:00,1.0,credit_card,1.0,71.14
8fba54838faa399ed5297cd61bca636c,89639b2f91a92639d907b9127c6023c7,delivered,2018-03-30 07:19:16,2018-03-30 08:07:32,2018-04-02 23:32:12,2018-04-16 17:21:38,2018-04-30 00:00:00,1.0,credit_card,4.0,726.82
333e7a046c4e6cc445f3178043b57039,4688c6355c8b84b24a780915fa1cf4eb,delivered,2017-05-08 23:25:31,2017-05-08 23:35:20,2017-05-11 14:16:12,2017-05-23 14:43:09,2017-06-06 00:00:00,1.0,credit_card,1.0,37.53
c6c0fe642aa710096f0af8a080c1a85c,067f45ab00b8417ea9d95d1f42f6a41c,delivered,2018-04-07 15:39:15,2018-04-07 15:55:17,2018-04-09 20:03:06,2018-05-08 15:06:37,2018-05-10 00:00:00,1.0,credit_card,2.0,102.96
02bee300cb834a5d334ae42fdc325e7a,9172f54a6e979ee28aaaada718189c9b,delivered,2018-06-19 17:51:45,2018-06-19 18:22:56,2018-06-20 14:07:00,2018-06-21 19:11:42,2018-06-29 00:00:00,1.0,credit_card,8.0,204.53
383adbaf853206e2dea04ba16c94f20a,d666ef2c560cf609bd8e19fad99350b4,delivered,2018-08-21 19:18:15,2018-08-21 19:30:21,2018-08-22 12:53:00,2018-08-28 17:18:52,2018-08-30 00:00:00,1.0,credit_card,1.0,72.99
e3770527e77ed1a6d8b5992c286dc4ea,9256fbcdfba18f428fd2325633fb38cf,delivered,2017-12-27 20:58:14,2017-12-27 21:07:05,2018-01-04 20:21:47,2018-01-05 21:09:00,2018-01-16 00:00:00,1.0,credit_card,1.0,157.3
6d500e2b59a785bd8fec15acb73d341e,3df8ec244fd52b4f949b5720ff19fb8c,delivered,2018-04-08 22:45:34,2018-04-08 22:55:16,2018-04-09 21:08:50,2018-04-14 15:07:46,2018-05-07 00:00:00,1.0,credit_card,3.0,123.82
118e7d34435b8eae298699b9bb66af98,3fdf7e0abd67bd9c56395d0cdcd7d63f,delivered,2017-12-10 20:15:54,2017-12-10 20:30:25,2017-12-11 23:59:04,2017-12-14 03:08:21,2017-12-28 00:00:00,1.0,credit_card,10.0,108.16
6cd5caac0c1958404675f8cc9804355b,964d237d2759ea48aa2dfac1602cd550,delivered,2017-11-30 10:12:41,2017-12-02 02:51:15,2017-12-04 21:22:31,2017-12-08 22:14:23,2017-12-27 00:00:00,1.0,boleto,1.0,105.07
61fc26d9061aa8b8d2863403ac6f800c,a2f0a0db56b7214f6cef39dc952a76e5,delivered,2017-11-07 12:21:51,2017-11-07 12:46:16,2017-11-08 15:44:49,2017-11-16 22:58:39,2017-11-30 00:00:00,1.0,credit_card,8.0,148.68
f27ef7407696d146fa7001185d6515c2,7ca5d77901640418f5f1c4cac9489d2d,delivered,2017-11-30 21:21:32,2017-12-01 10:31:17,2017-12-07 21:07:40,2017-12-18 17:29:03,2017-12-22 00:00:00,1.0,credit_card,3.0,123.1
39444c4357a54def3a087956dbb17e62,8c1c6531da36aa724b50271c55a29ecf,delivered,2017-08-17 20:09:29,2017-08-19 02:30:17,2017-08-22 18:27:57,2017-09-15 16:24:43,2017-09-13 00:00:00,1.0,boleto,1.0,41.0
9dbceabb8ca1d10023c837a1b30f852d,53b1db38606d300f80ef169367c696ff,delivered,2018-06-13 17:18:49,2018-06-13 17:39:21,2018-06-14 15:41:00,2018-06-18 14:12:42,2018-07-13 00:00:00,1.0,credit_card,6.0,68.43
d11c4164f4abab90d9262e2f1adcabb0,a41c9b1adbaa6df804ab7f2593a84608,delivered,2018-06-28 08:44:08,2018-06-29 02:55:21,2018-06-29 15:09:00,2018-07-02 16:05:52,2018-07-12 00:00:00,1.0,boleto,1.0,71.43
3818dcc3b7bd25996c0f1684437f019b,7fa7bd0cf78ec810d6a60fd27acf15a9,delivered,2018-01-03 00:06:12,2018-01-03 00:14:28,2018-01-03 21:12:52,2018-01-12 22:10:26,2018-01-26 00:00:00,1.0,credit_card,1.0,103.07
cf101c3abd3c061ca9f78c1bbb1125af,351e40989da90e70487765f6ea15d54b,delivered,2017-07-13 10:42:37,2017-07-14 09:05:12,2017-07-14 19:25:34,2017-07-21 20:42:56,2017-08-04 00:00:00,11.0,voucher,1.0,8.46
8e1a74ac241f8a7ba34ae53f37e9fd26,89a45d9c97956e4055d7963a8cd6d81d,delivered,2018-01-11 14:46:52,2018-01-12 14:48:13,2018-01-15 17:18:08,2018-01-24 16:10:36,2018-02-05 00:00:00,1.0,credit_card,1.0,618.6
83c3246595fc5058c7c66a99cf9b74a9,a315fcfe43f26b429a9dc25518afa11c,delivered,2018-08-15 02:07:43,2018-08-15 16:45:14,2018-08-16 14:48:00,2018-08-20 18:08:36,2018-08-29 00:00:00,1.0,credit_card,2.0,48.3
959c17b26a28614c8e8bc4758dea8952,15d39cca90e1af65707e00c7b3874351,delivered,2017-10-23 10:35:09,2017-10-23 10:50:15,2017-10-24 17:38:44,2017-11-03 18:32:40,2017-11-14 00:00:00,1.0,credit_card,2.0,118.47
110bb98db579131adc6f4d8bbd97c673,28b81bdab1b97c8081cdd453dbef9778,delivered,2018-06-17 11:30:39,2018-06-17 11:54:01,2018-06-18 12:03:00,2018-06-19 18:38:50,2018-06-28 00:00:00,1.0,credit_card,1.0,39.28
9f754867538f26f99df2027b4a154740,7dc40753aea06d3bfa51f793fd839669,delivered,2017-04-28 19:11:41,2017-04-29 06:35:42,2017-05-02 19:23:49,2017-05-10 11:03:24,2017-05-24 00:00:00,1.0,boleto,1.0,171.59
0bad561c531f95c3d0c3ef2e03ed72de,4012a377e719108fd66522acf06dabd8,delivered,2018-01-19 20:49:57,2018-01-20 17:21:27,2018-01-25 21:24:49,2018-02-01 19:10:29,2018-02-14 00:00:00,1.0,boleto,1.0,194.5
